id,study_name,effect_key,b,s,n,specialty,outcome_group,outcome_flag,outcome_nr,comparison_nr,RCT,study_year,outcome_name,comparison_name,z,gold_answer_GPT4,llama3-8b-8192,llama3-70b-8192,llama-3_1-70b-versatile,mixtral-8x7b-32768,gemma-7b-it,human_response,MV,llama3-8b-8192_cleaned,llama3-70b-8192_cleaned,llama-3_1-70b-versatile_cleaned,mixtral-8x7b-32768_cleaned,gemma-7b-it_cleaned,MV_cleaned,gold_answer_GPT4_cleaned,gemini-1_5-flash-002,gemini-1_5-flash-002_tokens,gemini-1_5-flash-002_logprobs,gemini-1_5-pro-002,gemini-1_5-flash-002_cleaned,gemini-1_5-pro-002_cleaned,meta-llama_Llama-3_2-1B-Instruct,meta-llama_Llama-3_2-1B-Instruct_cleaned,meta-llama_Llama-3_2-3B-Instruct,meta-llama_Llama-3_2-3B-Instruct_cleaned,meta-llama_Llama-3_2-1B-Instruct_probs,meta-llama_Llama-3_2-3B-Instruct_probs,microsoft_Phi-3_5-mini-instruct,google_gemma-2-2b-it,microsoft_Phi-3_5-mini-instruct_cleaned,google_gemma-2-2b-it_cleaned,microsoft_Phi-3_5-mini-instruct_probs,google_gemma-2-2b-it_probs,ibm-granite_granite-3_0-3b-a800m-instruct,ibm-granite_granite-3_0-2b-instruct,ibm-granite_granite-3_0-3b-a800m-instruct_cleaned,ibm-granite_granite-3_0-2b-instruct_cleaned,Qwen_Qwen2_5-3B-Instruct,Qwen_Qwen2_5-3B-Instruct_cleaned,ibm-granite_granite-3_0-3b-a800m-instruct_probs,ibm-granite_granite-3_0-2b-instruct_probs,Qwen_Qwen2_5-3B-Instruct_probs,label,question,question_id,user,status
CD000096,Albizzati 1979,STD-Albizzati-1979 1.481 0.493 46 47,0.398907707562005,0.500171969050657,93,Neurology,efficacy,DICH,1,1,no,1979.0,Death within the scheduled treatment period,CI and/or PICH stroke: intravenous glycerol versus avoid glycerol,0.797541110348798,negative,negative,negative,negative.,negative,"negative.

death is",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9967266155431675,"negative
",neg,neg,negative.,neg,negative.,neg,0.6398039591239854,0.9080980034078794, negative,"negative 
",neg,neg,0.9944353354195968,0.5299333454858351,the outcome ',negative,neg,neg,negative,neg,0.3676189491295901,0.9843541505970596,0.999534942523692,,"In a medical study on 'CI and/or PICH stroke: intravenous glycerol versus avoid glycerol', the outcome is 'Death within the scheduled treatment period'.",Q154,empty,available
CD000097,Bachus 1990,STD-Bachus-1990 1.712 0.646 33 26,0.56531380905006,0.678568010927825,59,Gynaecology & Urology,efficacy,DICH,1,1,no,1990.0,Pregnancy per cycle,GnRH-a + HMG/FSH vs HMG/FSH,0.833098230311639,positive,positive,positive,positive,positive,"positive.

pregnancy per",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9990600813005656,"positive
",pos,pos,positive.,pos,positive,pos,0.4475683876165675,0.6344862495299065, positive,"positive 
",pos,pos,0.9953899509881972,0.935818421492826,positive.,positive,pos,pos,positive,pos,0.4776848364386758,0.6602515368495885,0.9977753885233976,,"In a medical study on 'GnRH-a + HMG/FSH vs HMG/FSH', the outcome is 'Pregnancy per cycle'.",Q155,empty,available
CD000098,Cavenee 1993,STD-Cavenee-1993 2.485 0.53 84 164,0.85015092936961,0.505820818921781,248,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1993.0,Failure to achieve microbiological cure,Any penicillin versus any other antibiotic,1.68073534652411,negative,negative,negative,negative.,negative,"negative.

a failure",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9984022280987928,"negative
",neg,neg,negative.,neg,negative.,neg,0.6767706409464654,0.929044958862746, negative,"negative 
",neg,neg,0.9648491648124704,0.5657376066185852,negative.,negative,neg,neg,negative,neg,0.3016717911019547,0.969330113732468,0.9980040175979452,,"In a medical study on 'Any penicillin versus any other antibiotic', the outcome is 'Failure to achieve microbiological cure'.",Q156,empty,available
CD000098,Ramus 2001,STD-Ramus-2001 1.218 1.021 43 52,0.198450938723838,1.02195413003835,95,Pregnancy & Childbirth,efficacy,DICH,1,4,no,2001.0,Failure to achieve microbiological cure,Ceftriaxone versus cefixime,0.194187716347299,negative,negative,negative,negative.,negative,"negative.

a failure",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9910147101684558,"negative
",neg,neg,negative.,neg,negative.,neg,0.6758322279989438,0.924680896171656, negative,"negative 
",neg,neg,0.9496586086053492,0.5036495844189728,negative.,negative,neg,neg,negative,neg,0.5680578094269967,0.972713468089207,0.9996316598100417,,"In a medical study on 'Ceftriaxone versus cefixime', the outcome is 'Failure to achieve microbiological cure'.",Q157,empty,available
CD000099,Owen 1991,STD-Owen-1991 11.842 1.552 13 12,2.47166142303798,1.55160735371967,25,Gynaecology & Urology,efficacy,DICH,1,2,no,1991.0,Live birth rate per woman randomised,Growth hormone versus placebo: Poor responder as defined by the study,1.59296836091467,positive,positive,positive,positive,positive,neutral,pos,negative,pos,pos,pos,pos,neu,neg,pos,"positive
",positive,0.9998910553598984,"positive
",pos,pos,negative.,neg,positive,pos,0.4203119488079458,0.5152903333272767, neutral,"neutral 
",neu,neu,0.647568631392238,0.4702796641945493,the outcome ',positive,neg,pos,positive,pos,0.2831118302328628,0.985232681919494,0.9654356954161764,,"In a medical study on 'Growth hormone versus placebo: Poor responder as defined by the study', the outcome is 'Live birth rate per woman randomised'.",Q158,empty,available
CD000099,Tapanainen 1992,STD-Tapanainen-1992 0.472 1.271 19 19,-0.750305594399894,1.27058218347627,38,Gynaecology & Urology,efficacy,DICH,1,1,no,1992.0,Live birth rate per woman randomised,Growth hormone versus placebo: Routine use,-0.590521104543655,positive,positive,positive,positive,positive,"positive.

live birth",pos,negative,pos,pos,pos,pos,pos,neg,pos,"positive
",positive,0.9995955868370572,"positive
",pos,pos,negative.,neg,positive,pos,0.3932361956101563,0.5644144093785621, positive,"positive 
",pos,pos,0.4325435602448885,0.731827004143574,positive.,positive,pos,pos,positive,pos,0.3318758509979992,0.9844824968034716,0.9589951796276628,,"In a medical study on 'Growth hormone versus placebo: Routine use', the outcome is 'Live birth rate per woman randomised'.",Q159,empty,available
CD000100,Averhoff 1998,STD-Averhoff-1998 1.308 0.126 891 874,0.307150565345716,0.14430914627938,1765,Hepato-Biliary,efficacy,DICH,1,6,no,1998.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (7 months),Different brands of RV (10 µg Recombinvax-HB versus 20 µg Engerix-B by intramuscular route),2.12842063905691,negative,negative,negative,negative,"negative, because a lower","negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9799745412218632,"negative
",neg,neg,negative.,neg,negative,neg,0.5938443964324936,0.6566392089027888, negative,"negative 
",neg,neg,0.9987487970412616,0.809163997298091,neutral. the,negative,neu,neg,negative,neg,0.5852637771887411,0.9772433435337686,0.993694854313754,,"In a medical study on 'Different brands of RV (10 µg Recombinvax-HB versus 20 µg Engerix-B by intramuscular route)', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (7 months)'.",Q160,empty,available
CD000100,Chan 1992,STD-Chan-1992 1.474 0.261 100 100,0.505548566665147,0.338497315444139,200,Hepato-Biliary,efficacy,DICH,1,3,no,1992.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (12 months),Different doses of plasma-derived vaccine (PDV) by intramuscular route,1.49350834880868,negative,negative,negative,negative,negative,"negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9640493960197138,"negative
",neg,neg,negative.,neg,negative,neg,0.6809473351518242,0.8452893058928496, negative,"negative 
",neg,neg,0.9983938545476448,0.726097690161559,neutral. the,negative,neu,neg,negative,neg,0.5884025188607327,0.9757523114576172,0.999002855889429,,"In a medical study on 'Different doses of plasma-derived vaccine (PDV) by intramuscular route', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (12 months)'.",Q161,empty,available
CD000100,Coleman 1991,STD-Coleman-1991 2.208 0.239 209 216,0.939366972182687,0.279389727586139,425,Hepato-Biliary,efficacy,DICH,1,7,no,1991.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at maximum follow-up,Intradermal route versus intramuscular route,3.36221012955127,negative,negative,negative,negative.,negative,"negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.927347400314092,"negative
",neg,neg,negative.,neg,negative,neg,0.6061835548354455,0.8269574846813496, negative,"negative 
",neg,neg,0.9992864458896336,0.5707218236177497,neutral. the,negative.,neu,neg,negative,neg,0.581942574788214,0.7323513550997068,0.997971604472977,,"In a medical study on 'Intradermal route versus intramuscular route', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at maximum follow-up'.",Q162,empty,available
CD000100,Crosnier 1981,STD-Crosnier-1981 0.686 0.236 184 170,-0.454571778056469,0.284199733223705,354,Hepato-Biliary,efficacy,DICH,1,1,no,1981.0,Hepatitis B events at maximum follow-up - Risk of infection,Plasma-derived vaccine (PDV) versus placebo by intramuscular route,-1.59947996044971,negative,negative,negative,negative.,negative,"negative.

the outcome",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9912887338832987,"negative
",neg,neg,negative.,neg,negative,neg,0.4891927077887093,0.8291260370254114, negative,"negative 
",neg,neg,0.9133866669353784,0.7746927731758387,the outcome ',negative,neg,neg,negative,neg,0.4609573457832279,0.4930044567899563,0.98911533194984,,"In a medical study on 'Plasma-derived vaccine (PDV) versus placebo by intramuscular route', the outcome is 'Hepatitis B events at maximum follow-up - Risk of infection'.",Q163,empty,available
CD000100,de Lalla 1988,STD-de-Lalla-1988 21.127 1.011 71 75,3.36797173403383,1.04073116444679,146,Hepato-Biliary,efficacy,DICH,1,2,no,1988.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at one year follow-up,Gluteal intramuscular injection versus deltoid intramuscular injection (20 µg plasma-derived vaccine),3.23615920142462,negative,negative,negative,negative,"negative, because having a","negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9863092722717696,"negative
",neg,neg,negative.,neg,negative,neg,0.6279996230294338,0.6106159261163847, negative,"negative 
",neg,neg,0.9988938897945706,0.7676322739929236,neutral. the,negative.,neu,neg,negative,neg,0.623427539959862,0.685650377993545,0.9970386960159444,,"In a medical study on 'Gluteal intramuscular injection versus deltoid intramuscular injection (20 µg plasma-derived vaccine)', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at one year follow-up'.",Q164,empty,available
CD000100,Halliday 1990,STD-Halliday-1990 1.451 0.256 600 200,0.415036689251665,0.282316603273711,800,Hepato-Biliary,efficacy,DICH,1,5,no,1990.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at maximum follow-up,Recombinant vaccine (RV) versus plasma-derived vaccine (PDV),1.47011080623296,negative,negative,negative,negative.,"negative, because a lower","negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9540413620759244,"negative
",neg,neg,negative.,neg,negative,neg,0.5970593685883553,0.8109659176354571, negative,"negative 
",neg,neg,0.998183813094652,0.7528492000680493,neutral. the,negative,neu,neg,negative,neg,0.5356810037481063,0.9188035048394464,0.9989153004717148,,"In a medical study on 'Recombinant vaccine (RV) versus plasma-derived vaccine (PDV)', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at maximum follow-up'.",Q165,empty,available
CD000100,Pennie 1992,STD-Pennie-1992 1.27 0.184 349 344,0.280900826995294,0.215045365573771,693,Hepato-Biliary,efficacy,DICH,1,4,no,1992.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (7 months),Plasma-derived vaccines (PDV) produced in different countries: 20 µg by intramuscular route,1.30623985430149,negative,negative,negative,negative.,negative,"negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9586923801860312,"negative
",neg,neg,negative.,neg,negative,neg,0.7384898347525543,0.7192734533530055, negative,"negative 
",neg,neg,0.9995925894864656,0.8520973696388298,neutral. the,negative,neu,neg,negative,neg,0.6518781621929198,0.8982850492691009,0.9980327521486276,,"In a medical study on 'Plasma-derived vaccines (PDV) produced in different countries: 20 µg by intramuscular route', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) at follow-up (7 months)'.",Q166,empty,available
CD000100,Ricciardi 1990,STD-Ricciardi-1990 5.2 0.768 50 65,1.79175946922805,0.815280650869711,115,Hepato-Biliary,efficacy,DICH,1,8,no,1990.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) by recombinant vaccine,"Rapid schedule (0, 1, and 2 months) versus standard schedule (0, 1, and 6 months)",2.19772107594688,negative,negative,negative,negative,"negative, because having a","negative.

a low",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9871275528708264,"negative
",neg,neg,negative.,neg,negative,neg,0.5548997236072953,0.6138214043884112, negative,"negative 
",neg,neg,0.999736259406968,0.8951007901796247,neutral. the,negative,neu,neg,negative,neg,0.7550424079306423,0.9677550259119808,0.9943778103556812,,"In a medical study on 'Rapid schedule (0, 1, and 2 months) versus standard schedule (0, 1, and 6 months)', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) by recombinant vaccine'.",Q167,empty,available
CD000100,Williams 2001,STD-Williams-2001 1.154 0.28 13 15,0.405465108108165,0.799305253885453,28,Hepato-Biliary,efficacy,DICH,1,9,no,2001.0,Number of health-care workers without protective anti-HBs level (< 10 IU/litre) after booster vaccination,Booster vaccination with recombinant vaccine in non-responders,0.507271916626574,negative,negative,negative,negative.,"negative, because it","negative.

a protective",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.8971418690080147,"negative
",neg,neg,negative.,neg,negative,neg,0.6038245879964147,0.7530888841214318, negative,"negative 
",neg,neg,0.9932698650062812,0.5684649729212891,neutral. the,negative,neu,neg,negative,neg,0.4895794977892183,0.991917897682368,0.9955897193892304,,"In a medical study on 'Booster vaccination with recombinant vaccine in non-responders', the outcome is 'Number of health-care workers without protective anti-HBs level (< 10 IU/litre) after booster vaccination'.",Q168,empty,available
CD000101,Harrison 1985,STD-Harrison-1985 0.054 0.914 10 10,-3.80666248977032,1.58564993434418,20,Pregnancy & Childbirth,efficacy,DICH,1,1,no,1985.0,Miscarriage,HCG vs placebo for recurrent spontaneous miscarriage (RSM),-2.40069539141042,negative,negative,negative,negative.,negative,"negative.

miscarriage",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9999251418860085,"negative
",neg,neg,negative.,neg,negative,neg,0.741235826446403,0.8779549042185048, negative,"negative 
",neg,neg,0.985033808724941,0.6997887068088339,the outcome ',negative,neg,neg,negative,neg,0.4362350357219844,0.95908125301393,0.999224311275048,,"In a medical study on 'HCG vs placebo for recurrent spontaneous miscarriage (RSM)', the outcome is 'Miscarriage'.",Q169,empty,available
CD000102,"Connor AN, IP, PNb",STD-Connor-AN_x002c_-IP_x002c_-PNb 0.305 0.357 121 127,-1.39091330697619,0.403378747236983,248,Infectious Diseases,efficacy,DICH,1,1,no,1994.0,HIV infection status in the child,Any zidovudine vs placebo/no treatment,-3.44815713892589,negative,negative,negative,negative.,"negative, because hiv infection","positive.

hiv infection",neg,negative,neg,neg,neg,neg,pos,neg,neg,"negative
",negative,0.9976752015395272,"negative
",neg,neg,negative.,neg,negative,neg,0.5272251147981499,0.6757612333990792, negative,"positive 
",neg,pos,0.551542068912983,0.8077515398405641,positive.,positive,pos,pos,negative,neg,0.4436809799418234,0.8807854839234128,0.8696310465170216,,"In a medical study on 'Any zidovudine vs placebo/no treatment', the outcome is 'HIV infection status in the child'.",Q170,empty,available
CD000102,"Guay IP, PNb",STD-Guay-IP_x002c_-PNb 0.578 0.185 246 250,-0.685447784137899,0.229350685223008,496,Infectious Diseases,efficacy,DICH,1,7,no,1999.0,HIV infection status in the child,Nevirapine versus zidovudine,-2.98864502397893,neutral,neutral,negative,negative.,"negative, because hiv","positive.

hiv infection",neg,negative,neu,neg,neg,neg,pos,neg,neu,"negative
",negative,0.9725165953576688,"negative
",neg,neg,negative.,neg,negative.,neg,0.5117518508712569,0.6774340731992463, neutral,"positive 
",neu,pos,0.5024404574846616,0.5430647071337998,positive.,positive,pos,pos,negative,neg,0.4012761050144485,0.9436355853191823,0.9185293513026134,,"In a medical study on 'Nevirapine versus zidovudine', the outcome is 'HIV infection status in the child'.",Q171,empty,available
CD000102,MOD,STD-MOD 0.168 0.608 170 200,-1.87651815563131,0.626519749954658,370,Infectious Diseases,efficacy,DICH,1,5,no,1999.0,HIV infection status in the child,Caesarean section versus vaginal delivery,-2.99514605208713,negative,negative,negative,negative.,"negative, as hiv infection","negative.

hiv infection",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9989995880460348,"negative
",neg,neg,negative.,neg,negative.,neg,0.7193777685867382,0.7638184008157594, neutral,"neutral 
",neu,neu,0.3977853447909106,0.7083315737791944,positive.,positive,pos,pos,neutral,neu,0.3549344504799191,0.5554128154398418,0.5360221148394817,,"In a medical study on 'Caesarean section versus vaginal delivery', the outcome is 'HIV infection status in the child'.",Q172,empty,available
CD000102,"Stiehm AN, IP, PNb",STD-Stiehm-AN_x002c_-IP_x002c_-PNb 0.674 0.423 230 224,-0.414029348167004,0.444182858071884,454,Infectious Diseases,efficacy,DICH,1,6,no,1999.0,HIV infection status in the child,HIVIG plus zidovudine versus IVIG plus zidovudine,-0.932114647477009,negative,negative,negative,negative.,"neutral, as the","positive.

hiv infection",neg,negative,neg,neg,neg,neu,pos,neg,neg,"negative
",negative,0.8391802806262064,"negative
",neg,neg,negative.,neg,negative,neg,0.4893027922180014,0.6228696217565199, neutral,"negative 
",neu,neg,0.5385656484189544,0.5226852482026256,neutral. the,positive,neu,pos,negative,neg,0.2853855411223808,0.8934880350692573,0.7914738401018816,,"In a medical study on 'HIVIG plus zidovudine versus IVIG plus zidovudine', the outcome is 'HIV infection status in the child'.",Q173,empty,available
CD000103,ALIAS-Part 1 2011,STD-ALIAS_x002d_Part-1-2011 1.514 0.423 207 217,0.437404700763307,0.444967998306775,424,Neurology,efficacy,DICH,1,1,no,2011.0,Mortality at early follow-up (not later than 28 days),"Haemodilution, all types, versus control",0.983002603395642,negative,negative,negative,negative.,negative,"negative.

mortality at",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9940885279176253,"negative
",neg,neg,negative.,neg,negative.,neg,0.5598371072717868,0.8062642684226262, negative,"negative 
",neg,neg,0.9932904472229171,0.8665241435191523,positive.,negative,pos,neg,negative,neg,0.3239117524737668,0.952413217372764,0.999557571742546,,"In a medical study on 'Haemodilution, all types, versus control', the outcome is 'Mortality at early follow-up (not later than 28 days)'.",Q174,empty,available
CD000104,Clark 1992,STD-Clark-1992 1.059 0.529 37 28,0.0707690708882072,0.647818444519791,65,Neonatal,efficacy,DICH,1,1,yes,1992.0,Death by 28 to 30 days,HFOV versus CV (all trials),0.109242136414727,negative,negative,negative,negative.,negative,"negative.

death within",neg,negative,neg,neg,neg,neg,neg,neg,neg,"negative
",negative,0.9951321585304722,"negative
",neg,neg,negative.,neg,negative.,neg,0.702224730884021,0.8662367394407379, negative,"negative 
",neg,neg,0.9975221907669928,0.5033569158643609,the outcome ',negative,neg,neg,negative,neg,0.2683414255385286,0.9824866996296576,0.999864954118506,,"In a medical study on 'HFOV versus CV (all trials)', the outcome is 'Death by 28 to 30 days'.",Q175,empty,available
